Place_ID X Date,target
8RC2FY4 X 2020-02-09,54.83
8RC2FY4 X 2020-02-10,59.06
8RC2FY4 X 2020-02-11,72.47
8RC2FY4 X 2020-02-12,87.27
8RC2FY4 X 2020-02-13,85.12
8RC2FY4 X 2020-02-14,45.53
8RC2FY4 X 2020-02-15,49.26
8RC2FY4 X 2020-02-16,73.63
8RC2FY4 X 2020-02-17,78.01
8RC2FY4 X 2020-02-18,96.18
8RC2FY4 X 2020-02-19,89.36
8RC2FY4 X 2020-02-20,94.1
8RC2FY4 X 2020-02-21,87.7
8RC2FY4 X 2020-02-22,129.37
8RC2FY4 X 2020-02-23,91.12
8RC2FY4 X 2020-02-24,73.37
8RC2FY4 X 2020-02-25,81.41
8RC2FY4 X 2020-02-26,77.04
8RC2FY4 X 2020-02-27,87.16
8RC2FY4 X 2020-02-28,62.79
8RC2FY4 X 2020-02-29,87.1
8RC2FY4 X 2020-03-01,73.6
8RC2FY4 X 2020-03-02,46.53
8RC2FY4 X 2020-03-03,61.1
8RC2FY4 X 2020-03-04,50.53
8RC2FY4 X 2020-03-05,50.22
8RC2FY4 X 2020-03-06,45.08
8RC2FY4 X 2020-03-07,41.24
8RC2FY4 X 2020-03-08,58.56
8RC2FY4 X 2020-03-09,85.63
8RC2FY4 X 2020-03-10,81.78
8RC2FY4 X 2020-03-11,63.25
8RC2FY4 X 2020-03-12,58.48
8RC2FY4 X 2020-03-13,44.24
8RC2FY4 X 2020-03-14,87.21
8RC2FY4 X 2020-03-15,92.59
8RC2FY4 X 2020-03-16,54.28
8RC2FY4 X 2020-03-17,64.58
8RC2FY4 X 2020-03-18,84.58
8RC2FY4 X 2020-03-19,48.86
8RC2FY4 X 2020-03-20,50.7
8RC2FY4 X 2020-03-21,67.7
8RC2FY4 X 2020-03-22,78.0
8RC2FY4 X 2020-03-23,79.39
8RC2FY4 X 2020-03-24,79.43
8RC2FY4 X 2020-03-25,97.86
8RC2FY4 X 2020-03-26,83.35
8RC2FY4 X 2020-03-27,54.79
8RC2FY4 X 2020-03-28,48.79
8RC2FY4 X 2020-03-29,48.51
8RC2FY4 X 2020-03-30,35.88
8RC2FY4 X 2020-03-31,39.48
8RC2FY4 X 2020-04-01,67.74
8RC2FY4 X 2020-04-02,51.3
8RC2FY4 X 2020-04-03,64.0
8RC2FY4 X 2020-04-04,43.62
8V3GY99 X 2020-01-02,67.97
8V3GY99 X 2020-01-03,66.3
8V3GY99 X 2020-01-04,42.36
8V3GY99 X 2020-01-05,27.78
8V3GY99 X 2020-01-06,74.26
8V3GY99 X 2020-01-07,69.06
8V3GY99 X 2020-01-08,59.45
8V3GY99 X 2020-01-09,40.02
8V3GY99 X 2020-01-10,37.7
8V3GY99 X 2020-01-11,50.93
8V3GY99 X 2020-01-12,60.59
8V3GY99 X 2020-01-13,39.69
8V3GY99 X 2020-01-14,57.8
8V3GY99 X 2020-01-15,42.08
8V3GY99 X 2020-01-16,73.71
8V3GY99 X 2020-01-17,96.49
8V3GY99 X 2020-01-18,50.29
8V3GY99 X 2020-01-19,53.08
8V3GY99 X 2020-01-20,52.45
8V3GY99 X 2020-01-21,76.81
8V3GY99 X 2020-01-22,56.68
8V3GY99 X 2020-01-23,56.39
8V3GY99 X 2020-01-24,65.72
8V3GY99 X 2020-01-25,71.12
8V3GY99 X 2020-01-26,72.51
8V3GY99 X 2020-01-27,51.1
8V3GY99 X 2020-01-28,54.25
8V3GY99 X 2020-01-29,41.46
8V3GY99 X 2020-01-30,45.7
8V3GY99 X 2020-01-31,54.44
8V3GY99 X 2020-02-01,51.72
8V3GY99 X 2020-02-02,53.02
8V3GY99 X 2020-02-03,41.37
8V3GY99 X 2020-02-04,43.84
8V3GY99 X 2020-02-05,30.87
8V3GY99 X 2020-02-06,47.16
8V3GY99 X 2020-02-07,43.84
8V3GY99 X 2020-02-08,79.76
8V3GY99 X 2020-02-09,65.04
8V3GY99 X 2020-02-10,48.84
8V3GY99 X 2020-02-11,42.03
8V3GY99 X 2020-02-12,44.33
8V3GY99 X 2020-02-13,60.51
8V3GY99 X 2020-02-14,54.02
8V3GY99 X 2020-02-15,71.06
8V3GY99 X 2020-02-16,47.9
8V3GY99 X 2020-02-17,54.36
8V3GY99 X 2020-02-18,45.17
8V3GY99 X 2020-02-19,41.55
8V3GY99 X 2020-02-20,45.68
8V3GY99 X 2020-02-21,53.14
8V3GY99 X 2020-02-22,53.94
8V3GY99 X 2020-02-23,44.04
8V3GY99 X 2020-02-24,24.48
8V3GY99 X 2020-02-25,39.74
8V3GY99 X 2020-02-26,49.89
8V3GY99 X 2020-02-27,39.02
8V3GY99 X 2020-02-28,59.36
8V3GY99 X 2020-02-29,53.2
8V3GY99 X 2020-03-01,52.06
8V3GY99 X 2020-03-02,53.79
8V3GY99 X 2020-03-03,54.74
8V3GY99 X 2020-03-04,55.85
8V3GY99 X 2020-03-05,60.68
8V3GY99 X 2020-03-06,53.06
8V3GY99 X 2020-03-07,46.08
8V3GY99 X 2020-03-08,42.04
8V3GY99 X 2020-03-09,62.4
8V3GY99 X 2020-03-10,62.51
8V3GY99 X 2020-03-11,45.27
8V3GY99 X 2020-03-12,42.21
8V3GY99 X 2020-03-13,50.88
8V3GY99 X 2020-03-14,42.53
8V3GY99 X 2020-03-15,41.96
8V3GY99 X 2020-03-16,59.25
8V3GY99 X 2020-03-17,63.33
8V3GY99 X 2020-03-18,74.81
8V3GY99 X 2020-03-19,72.2
8V3GY99 X 2020-03-20,61.12
8V3GY99 X 2020-03-21,36.09
8V3GY99 X 2020-03-22,53.37
8V3GY99 X 2020-03-23,56.43
8V3GY99 X 2020-03-24,55.63
8V3GY99 X 2020-03-25,56.33
8V3GY99 X 2020-03-26,46.52
8V3GY99 X 2020-03-27,54.94
8V3GY99 X 2020-03-28,76.16
8V3GY99 X 2020-03-29,55.94
8V3GY99 X 2020-03-30,31.0
8V3GY99 X 2020-03-31,49.53
8V3GY99 X 2020-04-01,44.05
8V3GY99 X 2020-04-02,41.33
8V3GY99 X 2020-04-03,44.07
8V3GY99 X 2020-04-04,52.24
96AWIMD X 2020-01-02,58.17
96AWIMD X 2020-01-03,113.01
96AWIMD X 2020-01-04,124.5
96AWIMD X 2020-01-05,44.13
96AWIMD X 2020-01-06,47.13
96AWIMD X 2020-01-07,103.26
96AWIMD X 2020-01-08,52.32
96AWIMD X 2020-01-09,49.42
96AWIMD X 2020-01-10,91.82
96AWIMD X 2020-01-11,111.57
96AWIMD X 2020-01-12,116.71
96AWIMD X 2020-01-13,103.49
96AWIMD X 2020-01-14,105.23
96AWIMD X 2020-01-15,54.86
96AWIMD X 2020-01-16,120.36
96AWIMD X 2020-01-17,119.52
96AWIMD X 2020-01-18,50.05
96AWIMD X 2020-01-19,79.47
96AWIMD X 2020-01-20,135.27
96AWIMD X 2020-01-21,187.6
96AWIMD X 2020-01-22,121.38
96AWIMD X 2020-01-23,53.06
96AWIMD X 2020-01-24,72.77
96AWIMD X 2020-01-25,95.74
96AWIMD X 2020-01-26,82.33
96AWIMD X 2020-01-27,88.49
96AWIMD X 2020-01-28,84.65
96AWIMD X 2020-01-29,70.03
96AWIMD X 2020-01-30,98.37
96AWIMD X 2020-01-31,119.72
96AWIMD X 2020-02-01,97.55
96AWIMD X 2020-02-02,63.59
96AWIMD X 2020-02-03,89.92
96AWIMD X 2020-02-04,88.27
96AWIMD X 2020-02-05,87.78
96AWIMD X 2020-02-06,76.54
96AWIMD X 2020-02-07,54.48
96AWIMD X 2020-02-08,85.88
96AWIMD X 2020-02-09,76.41
96AWIMD X 2020-02-10,100.57
96AWIMD X 2020-02-11,109.59
96AWIMD X 2020-02-12,100.25
96AWIMD X 2020-02-13,101.23
96AWIMD X 2020-02-14,48.69
96AWIMD X 2020-02-15,65.94
96AWIMD X 2020-02-16,49.5
96AWIMD X 2020-02-17,50.46
96AWIMD X 2020-02-18,97.49
96AWIMD X 2020-02-19,90.65
96AWIMD X 2020-02-20,70.89
96AWIMD X 2020-02-21,54.84
96AWIMD X 2020-02-22,89.4
96AWIMD X 2020-02-23,109.19
96AWIMD X 2020-02-24,82.15
96AWIMD X 2020-02-25,98.65
96AWIMD X 2020-02-26,99.97
96AWIMD X 2020-02-27,45.02
96AWIMD X 2020-02-28,88.55
96AWIMD X 2020-02-29,93.46
96AWIMD X 2020-03-01,51.54
96AWIMD X 2020-03-02,38.67
96AWIMD X 2020-03-03,108.78
96AWIMD X 2020-03-04,104.04
96AWIMD X 2020-03-05,113.91
96AWIMD X 2020-03-06,107.35
96AWIMD X 2020-03-07,110.02
96AWIMD X 2020-03-08,46.48
96AWIMD X 2020-03-09,77.8
96AWIMD X 2020-03-10,67.41
96AWIMD X 2020-03-11,82.27
96AWIMD X 2020-03-12,51.43
96AWIMD X 2020-03-13,94.35
96AWIMD X 2020-03-14,76.05
96AWIMD X 2020-03-15,97.32
96AWIMD X 2020-03-16,78.25
96AWIMD X 2020-03-17,73.3
96AWIMD X 2020-03-18,77.28
96AWIMD X 2020-03-19,65.16
96AWIMD X 2020-03-20,107.11
96AWIMD X 2020-03-21,48.91
96AWIMD X 2020-03-22,66.51
96AWIMD X 2020-03-23,105.79
96AWIMD X 2020-03-24,99.22
96AWIMD X 2020-03-25,103.56
96AWIMD X 2020-03-26,81.65
96AWIMD X 2020-03-27,46.17
96AWIMD X 2020-03-28,58.64
96AWIMD X 2020-03-29,64.22
96AWIMD X 2020-03-30,66.65
96AWIMD X 2020-03-31,83.56
96AWIMD X 2020-04-01,47.36
96AWIMD X 2020-04-02,63.12
96AWIMD X 2020-04-03,53.53
96AWIMD X 2020-04-04,51.46
9IOQQ4T X 2020-01-02,69.35
9IOQQ4T X 2020-01-03,48.3
9IOQQ4T X 2020-01-04,53.39
9IOQQ4T X 2020-01-05,52.32
9IOQQ4T X 2020-01-06,38.43
9IOQQ4T X 2020-01-07,46.23
9IOQQ4T X 2020-01-08,30.9
9IOQQ4T X 2020-01-09,41.38
9IOQQ4T X 2020-01-10,44.03
9IOQQ4T X 2020-01-11,47.29
9IOQQ4T X 2020-01-12,48.15
9IOQQ4T X 2020-01-13,52.07
9IOQQ4T X 2020-01-14,27.17
9IOQQ4T X 2020-01-15,31.09
9IOQQ4T X 2020-01-16,46.3
9IOQQ4T X 2020-01-17,44.86
9IOQQ4T X 2020-01-18,39.63
9IOQQ4T X 2020-01-19,56.1
9IOQQ4T X 2020-01-20,47.89
9IOQQ4T X 2020-01-21,67.33
9IOQQ4T X 2020-01-22,59.65
9IOQQ4T X 2020-01-23,67.1
9IOQQ4T X 2020-01-24,87.82
9IOQQ4T X 2020-01-25,62.19
9IOQQ4T X 2020-01-26,82.84
9IOQQ4T X 2020-01-27,42.22
9IOQQ4T X 2020-01-28,36.73
9IOQQ4T X 2020-01-29,58.86
9IOQQ4T X 2020-01-30,54.93
9IOQQ4T X 2020-01-31,53.57
9IOQQ4T X 2020-02-01,40.65
9IOQQ4T X 2020-02-02,47.29
9IOQQ4T X 2020-02-03,50.84
9IOQQ4T X 2020-02-04,36.54
9IOQQ4T X 2020-02-05,77.69
9IOQQ4T X 2020-02-06,72.48
9IOQQ4T X 2020-02-07,74.89
9IOQQ4T X 2020-02-08,50.93
9IOQQ4T X 2020-02-09,44.54
9IOQQ4T X 2020-02-10,42.22
9IOQQ4T X 2020-02-11,44.31
9IOQQ4T X 2020-02-12,46.46
9IOQQ4T X 2020-02-13,65.82
9IOQQ4T X 2020-02-14,59.92
9IOQQ4T X 2020-02-15,51.67
9IOQQ4T X 2020-02-16,36.08
9IOQQ4T X 2020-02-17,38.97
9IOQQ4T X 2020-02-18,50.11
9IOQQ4T X 2020-02-19,43.84
9IOQQ4T X 2020-02-20,45.15
9IOQQ4T X 2020-02-21,42.99
9IOQQ4T X 2020-02-22,45.05
9IOQQ4T X 2020-02-23,43.35
9IOQQ4T X 2020-02-24,40.82
9IOQQ4T X 2020-02-25,49.5
9IOQQ4T X 2020-02-26,46.11
9IOQQ4T X 2020-02-27,46.38
9IOQQ4T X 2020-02-28,42.8
9IOQQ4T X 2020-02-29,36.96
9IOQQ4T X 2020-03-01,37.99
9IOQQ4T X 2020-03-02,51.82
9IOQQ4T X 2020-03-03,49.36
9IOQQ4T X 2020-03-04,71.62
9IOQQ4T X 2020-03-05,49.09
9IOQQ4T X 2020-03-06,39.94
9IOQQ4T X 2020-03-07,61.69
9IOQQ4T X 2020-03-08,48.8
9IOQQ4T X 2020-03-09,43.85
9IOQQ4T X 2020-03-10,44.99
9IOQQ4T X 2020-03-11,40.72
9IOQQ4T X 2020-03-12,34.4
9IOQQ4T X 2020-03-13,53.16
9IOQQ4T X 2020-03-14,58.61
9IOQQ4T X 2020-03-15,48.06
9IOQQ4T X 2020-03-16,61.53
9IOQQ4T X 2020-03-17,62.24
9IOQQ4T X 2020-03-18,51.53
9IOQQ4T X 2020-03-19,60.63
9IOQQ4T X 2020-03-20,49.68
9IOQQ4T X 2020-03-21,46.62
9IOQQ4T X 2020-03-22,53.9
9IOQQ4T X 2020-03-23,70.91
9IOQQ4T X 2020-03-24,56.29
9IOQQ4T X 2020-03-25,54.96
9IOQQ4T X 2020-03-26,77.21
9IOQQ4T X 2020-03-27,66.79
9IOQQ4T X 2020-03-28,39.15
9IOQQ4T X 2020-03-29,31.7
9IOQQ4T X 2020-03-30,49.36
9IOQQ4T X 2020-03-31,42.61
9IOQQ4T X 2020-04-01,51.87
9IOQQ4T X 2020-04-02,53.25
9IOQQ4T X 2020-04-03,47.58
9IOQQ4T X 2020-04-04,50.7
9RXF2KR X 2020-01-02,56.84
9RXF2KR X 2020-01-03,45.38
9RXF2KR X 2020-01-04,58.98
9RXF2KR X 2020-01-05,49.6
9RXF2KR X 2020-01-06,56.91
9RXF2KR X 2020-01-07,54.09
9RXF2KR X 2020-01-08,38.38
9RXF2KR X 2020-01-09,48.43
9RXF2KR X 2020-01-10,50.08
9RXF2KR X 2020-01-11,45.57
9RXF2KR X 2020-01-12,57.16
9RXF2KR X 2020-01-13,40.1
9RXF2KR X 2020-01-14,20.75
9RXF2KR X 2020-01-15,37.83
9RXF2KR X 2020-01-16,42.93
9RXF2KR X 2020-01-17,37.51
9RXF2KR X 2020-01-18,40.38
9RXF2KR X 2020-01-19,52.0
9RXF2KR X 2020-01-20,35.04
9RXF2KR X 2020-01-21,57.03
9RXF2KR X 2020-01-22,48.21
9RXF2KR X 2020-01-23,54.64
9RXF2KR X 2020-01-24,85.47
9RXF2KR X 2020-01-25,66.85
9RXF2KR X 2020-01-26,65.91
9RXF2KR X 2020-01-27,34.43
9RXF2KR X 2020-01-28,36.52
9RXF2KR X 2020-01-29,40.38
9RXF2KR X 2020-01-30,47.02
9RXF2KR X 2020-01-31,43.1
9RXF2KR X 2020-02-01,36.3
9RXF2KR X 2020-02-02,35.57
9RXF2KR X 2020-02-03,36.24
9RXF2KR X 2020-02-04,16.38
9RXF2KR X 2020-02-05,54.68
9RXF2KR X 2020-02-06,45.54
9RXF2KR X 2020-02-07,53.55
9RXF2KR X 2020-02-08,43.41
9RXF2KR X 2020-02-09,35.86
9RXF2KR X 2020-02-11,46.48
9RXF2KR X 2020-02-12,43.68
9RXF2KR X 2020-02-13,48.97
9RXF2KR X 2020-02-14,45.66
9RXF2KR X 2020-02-15,46.72
9RXF2KR X 2020-02-16,28.0
9RXF2KR X 2020-02-17,39.16
9RXF2KR X 2020-02-18,44.35
9RXF2KR X 2020-02-19,43.16
9RXF2KR X 2020-02-20,37.71
9RXF2KR X 2020-02-21,44.54
9RXF2KR X 2020-02-22,39.36
9RXF2KR X 2020-02-23,33.1
9RXF2KR X 2020-02-24,32.5
9RXF2KR X 2020-02-25,37.65
9RXF2KR X 2020-02-26,47.29
9RXF2KR X 2020-02-27,51.21
9RXF2KR X 2020-02-28,51.2
9RXF2KR X 2020-02-29,45.35
9RXF2KR X 2020-03-01,38.56
9RXF2KR X 2020-03-02,38.62
9RXF2KR X 2020-03-03,47.59
9RXF2KR X 2020-03-04,46.22
9RXF2KR X 2020-03-05,37.02
9RXF2KR X 2020-03-06,40.12
9RXF2KR X 2020-03-07,42.8
9RXF2KR X 2020-03-08,52.81
9RXF2KR X 2020-03-09,47.23
9RXF2KR X 2020-03-10,42.12
9RXF2KR X 2020-03-11,38.78
9RXF2KR X 2020-03-12,43.62
9RXF2KR X 2020-03-13,51.04
9RXF2KR X 2020-03-14,57.25
9RXF2KR X 2020-03-15,39.86
9RXF2KR X 2020-03-16,50.07
9RXF2KR X 2020-03-17,55.88
9RXF2KR X 2020-03-18,56.35
9RXF2KR X 2020-03-19,57.13
9RXF2KR X 2020-03-20,51.56
9RXF2KR X 2020-03-21,39.06
9RXF2KR X 2020-03-22,49.43
9RXF2KR X 2020-03-23,46.11
9RXF2KR X 2020-03-24,46.17
9RXF2KR X 2020-03-25,44.45
9RXF2KR X 2020-03-26,41.49
9RXF2KR X 2020-03-27,59.09
9RXF2KR X 2020-03-28,83.2
9RXF2KR X 2020-03-29,29.27
9RXF2KR X 2020-03-30,27.15
9RXF2KR X 2020-03-31,39.8
9RXF2KR X 2020-04-01,45.26
9RXF2KR X 2020-04-02,45.73
9RXF2KR X 2020-04-03,49.6
9RXF2KR X 2020-04-04,44.58
9VUX9AI X 2020-01-02,56.96
9VUX9AI X 2020-01-03,75.67
9VUX9AI X 2020-01-04,59.69
9VUX9AI X 2020-01-05,61.03
9VUX9AI X 2020-01-06,87.54
9VUX9AI X 2020-01-07,96.95
9VUX9AI X 2020-01-08,97.33
9VUX9AI X 2020-01-09,45.61
9VUX9AI X 2020-01-10,68.59
9VUX9AI X 2020-01-11,59.73
9VUX9AI X 2020-01-12,75.21
9VUX9AI X 2020-01-13,78.97
9VUX9AI X 2020-01-14,60.24
9VUX9AI X 2020-01-15,81.99
9VUX9AI X 2020-01-16,90.78
9VUX9AI X 2020-01-17,86.54
9VUX9AI X 2020-01-18,72.56
9VUX9AI X 2020-01-19,62.39
9VUX9AI X 2020-01-20,48.7
9VUX9AI X 2020-01-21,72.38
9VUX9AI X 2020-01-22,45.33
9VUX9AI X 2020-01-23,49.77
9VUX9AI X 2020-01-24,76.66
9VUX9AI X 2020-01-25,98.92
9VUX9AI X 2020-01-26,67.52
9VUX9AI X 2020-01-27,110.88
9VUX9AI X 2020-01-28,82.84
9VUX9AI X 2020-01-29,69.42
9VUX9AI X 2020-01-30,45.64
9VUX9AI X 2020-01-31,63.45
9VUX9AI X 2020-02-01,72.36
9VUX9AI X 2020-02-02,39.08
9VUX9AI X 2020-02-03,79.05
9VUX9AI X 2020-02-04,70.86
9VUX9AI X 2020-02-05,75.66
9VUX9AI X 2020-02-06,75.73
9VUX9AI X 2020-02-07,63.59
9VUX9AI X 2020-02-08,54.58
9VUX9AI X 2020-02-09,56.0
9VUX9AI X 2020-02-10,46.94
9VUX9AI X 2020-02-11,49.65
9VUX9AI X 2020-02-12,54.86
9VUX9AI X 2020-02-13,79.58
9VUX9AI X 2020-02-14,79.69
9VUX9AI X 2020-02-15,60.26
9VUX9AI X 2020-02-16,64.96
9VUX9AI X 2020-02-17,98.84
9VUX9AI X 2020-02-18,58.75
9VUX9AI X 2020-02-19,74.1
9VUX9AI X 2020-02-20,39.71
9VUX9AI X 2020-02-21,86.89
9VUX9AI X 2020-02-22,73.83
9VUX9AI X 2020-02-23,97.87
9VUX9AI X 2020-02-24,80.11
9VUX9AI X 2020-02-25,55.68
9VUX9AI X 2020-02-26,45.14
9VUX9AI X 2020-02-27,64.25
9VUX9AI X 2020-02-28,82.34
9VUX9AI X 2020-02-29,70.65
9VUX9AI X 2020-03-01,89.99
9VUX9AI X 2020-03-02,28.95
9VUX9AI X 2020-03-03,36.43
9VUX9AI X 2020-03-04,80.72
9VUX9AI X 2020-03-05,61.18
9VUX9AI X 2020-03-06,82.71
9VUX9AI X 2020-03-07,57.24
9VUX9AI X 2020-03-08,61.45
9VUX9AI X 2020-03-09,26.17
9VUX9AI X 2020-03-10,66.07
9VUX9AI X 2020-03-11,72.28
9VUX9AI X 2020-03-12,74.25
9VUX9AI X 2020-03-13,82.06
9VUX9AI X 2020-03-14,38.8
9VUX9AI X 2020-03-15,46.58
9VUX9AI X 2020-03-16,50.87
9VUX9AI X 2020-03-17,63.6
9VUX9AI X 2020-03-18,50.71
9VUX9AI X 2020-03-19,78.15
9VUX9AI X 2020-03-20,49.49
9VUX9AI X 2020-03-21,38.47
9VUX9AI X 2020-03-22,49.99
9VUX9AI X 2020-03-23,40.69
9VUX9AI X 2020-03-24,68.12
9VUX9AI X 2020-03-25,70.25
9VUX9AI X 2020-03-26,48.85
9VUX9AI X 2020-03-27,58.42
9VUX9AI X 2020-03-28,50.99
9VUX9AI X 2020-03-29,43.01
9VUX9AI X 2020-03-30,30.2
9VUX9AI X 2020-03-31,39.92
9VUX9AI X 2020-04-01,44.35
9VUX9AI X 2020-04-02,50.93
9VUX9AI X 2020-04-03,52.48
9VUX9AI X 2020-04-04,59.09
A4Z5WHY X 2020-01-02,69.63
A4Z5WHY X 2020-01-03,69.63
A4Z5WHY X 2020-01-04,85.97
A4Z5WHY X 2020-01-05,43.56
A4Z5WHY X 2020-01-06,45.68
A4Z5WHY X 2020-01-07,47.27
A4Z5WHY X 2020-01-08,86.99
A4Z5WHY X 2020-01-09,60.14
A4Z5WHY X 2020-01-10,70.95
A4Z5WHY X 2020-01-11,54.26
A4Z5WHY X 2020-01-12,61.27
A4Z5WHY X 2020-01-13,63.44
A4Z5WHY X 2020-01-14,73.14
A4Z5WHY X 2020-01-15,75.6
A4Z5WHY X 2020-01-16,93.92
A4Z5WHY X 2020-01-17,73.39
A4Z5WHY X 2020-01-18,84.72
A4Z5WHY X 2020-01-19,75.51
A4Z5WHY X 2020-01-20,66.59
A4Z5WHY X 2020-01-21,62.68
A4Z5WHY X 2020-01-22,62.97
A4Z5WHY X 2020-01-23,72.19
A4Z5WHY X 2020-01-24,68.55
A4Z5WHY X 2020-01-25,61.04
A4Z5WHY X 2020-01-26,61.21
A4Z5WHY X 2020-01-27,52.34
A4Z5WHY X 2020-01-28,60.66
A4Z5WHY X 2020-01-29,37.03
A4Z5WHY X 2020-01-30,47.16
A4Z5WHY X 2020-01-31,36.69
A4Z5WHY X 2020-02-01,51.6
A4Z5WHY X 2020-02-02,47.79
A4Z5WHY X 2020-02-03,39.77
A4Z5WHY X 2020-02-04,44.75
A4Z5WHY X 2020-02-05,41.02
A4Z5WHY X 2020-02-06,48.99
A4Z5WHY X 2020-02-07,53.83
A4Z5WHY X 2020-02-08,42.53
A4Z5WHY X 2020-02-09,49.5
A4Z5WHY X 2020-02-10,48.13
A4Z5WHY X 2020-02-11,61.33
A4Z5WHY X 2020-02-12,61.76
A4Z5WHY X 2020-02-13,52.12
A4Z5WHY X 2020-02-14,46.52
A4Z5WHY X 2020-02-15,46.64
A4Z5WHY X 2020-02-16,63.2
A4Z5WHY X 2020-02-17,47.79
A4Z5WHY X 2020-02-18,43.77
A4Z5WHY X 2020-02-19,42.09
A4Z5WHY X 2020-02-20,43.98
A4Z5WHY X 2020-02-21,67.37
A4Z5WHY X 2020-02-22,53.37
A4Z5WHY X 2020-02-23,40.63
A4Z5WHY X 2020-02-24,37.35
A4Z5WHY X 2020-02-25,39.07
A4Z5WHY X 2020-02-26,44.13
A4Z5WHY X 2020-02-27,52.56
A4Z5WHY X 2020-02-28,47.0
A4Z5WHY X 2020-02-29,42.91
A4Z5WHY X 2020-03-01,51.41
A4Z5WHY X 2020-03-02,33.88
A4Z5WHY X 2020-03-03,40.75
A4Z5WHY X 2020-03-04,28.39
A4Z5WHY X 2020-03-05,43.88
A4Z5WHY X 2020-03-06,50.92
A4Z5WHY X 2020-03-12,46.16
A4Z5WHY X 2020-03-13,45.61
A4Z5WHY X 2020-03-14,39.98
A4Z5WHY X 2020-03-15,21.07
A4Z5WHY X 2020-03-16,34.15
A4Z5WHY X 2020-03-17,57.21
A4Z5WHY X 2020-03-18,78.05
A4Z5WHY X 2020-03-19,47.68
A4Z5WHY X 2020-03-20,64.7
A4Z5WHY X 2020-03-21,55.41
A4Z5WHY X 2020-03-22,32.8
A4Z5WHY X 2020-03-23,33.33
A4Z5WHY X 2020-03-24,50.69
A4Z5WHY X 2020-03-25,45.17
A4Z5WHY X 2020-03-26,39.6
A4Z5WHY X 2020-03-27,55.01
A4Z5WHY X 2020-03-28,60.13
A4Z5WHY X 2020-03-29,71.65
A4Z5WHY X 2020-03-30,55.32
A4Z5WHY X 2020-03-31,37.57
A4Z5WHY X 2020-04-01,38.26
A4Z5WHY X 2020-04-02,49.45
A4Z5WHY X 2020-04-03,48.64
A4Z5WHY X 2020-04-04,47.72
A5Q06QS X 2020-01-02,56.21
A5Q06QS X 2020-01-03,85.31
A5Q06QS X 2020-01-04,61.98
A5Q06QS X 2020-01-05,42.26
A5Q06QS X 2020-01-06,53.08
A5Q06QS X 2020-01-07,61.48
A5Q06QS X 2020-01-08,53.17
A5Q06QS X 2020-01-09,54.01
A5Q06QS X 2020-01-10,57.39
A5Q06QS X 2020-01-11,47.53
A5Q06QS X 2020-01-12,68.5
A5Q06QS X 2020-01-13,73.92
A5Q06QS X 2020-01-14,66.62
A5Q06QS X 2020-01-15,71.9
A5Q06QS X 2020-01-16,62.23
A5Q06QS X 2020-01-17,78.36
A5Q06QS X 2020-01-18,92.49
A5Q06QS X 2020-01-19,52.34
A5Q06QS X 2020-01-20,64.74
A5Q06QS X 2020-01-21,109.38
A5Q06QS X 2020-01-22,47.67
A5Q06QS X 2020-01-23,66.25
A5Q06QS X 2020-01-24,63.61
A5Q06QS X 2020-01-25,49.47
A5Q06QS X 2020-01-26,50.5
A5Q06QS X 2020-01-27,43.84
A5Q06QS X 2020-01-28,57.54
A5Q06QS X 2020-01-29,59.08
A5Q06QS X 2020-01-30,65.36
A5Q06QS X 2020-01-31,87.38
A5Q06QS X 2020-02-01,58.24
A5Q06QS X 2020-02-02,73.79
A5Q06QS X 2020-02-03,85.94
A5Q06QS X 2020-02-04,54.84
A5Q06QS X 2020-02-05,43.43
A5Q06QS X 2020-02-06,35.77
A5Q06QS X 2020-02-07,29.86
A5Q06QS X 2020-02-08,52.39
A5Q06QS X 2020-02-09,60.02
A5Q06QS X 2020-02-10,83.47
A5Q06QS X 2020-02-11,77.75
A5Q06QS X 2020-02-12,41.28
A5Q06QS X 2020-02-13,66.21
A5Q06QS X 2020-02-14,73.23
A5Q06QS X 2020-02-15,92.4
A5Q06QS X 2020-02-16,67.17
A5Q06QS X 2020-02-17,50.87
A5Q06QS X 2020-02-18,54.76
A5Q06QS X 2020-02-19,52.73
A5Q06QS X 2020-02-20,45.32
A5Q06QS X 2020-02-21,62.04
A5Q06QS X 2020-02-22,53.19
A5Q06QS X 2020-02-23,67.04
A5Q06QS X 2020-02-24,70.48
A5Q06QS X 2020-02-25,54.11
A5Q06QS X 2020-02-26,38.14
A5Q06QS X 2020-02-27,31.69
A5Q06QS X 2020-02-28,57.6
A5Q06QS X 2020-02-29,51.5
A5Q06QS X 2020-03-01,77.76
A5Q06QS X 2020-03-02,72.64
A5Q06QS X 2020-03-03,70.11
A5Q06QS X 2020-03-04,58.73
A5Q06QS X 2020-03-05,70.12
A5Q06QS X 2020-03-06,53.44
A5Q06QS X 2020-03-07,43.81
A5Q06QS X 2020-03-08,55.85
A5Q06QS X 2020-03-09,44.9
A5Q06QS X 2020-03-10,52.54
A5Q06QS X 2020-03-11,72.02
A5Q06QS X 2020-03-12,60.61
A5Q06QS X 2020-03-13,48.9
A5Q06QS X 2020-03-14,50.57
A5Q06QS X 2020-03-15,47.17
A5Q06QS X 2020-03-16,70.31
A5Q06QS X 2020-03-17,74.94
A5Q06QS X 2020-03-18,52.61
A5Q06QS X 2020-03-19,49.76
